time,accel_x,accel_y,accel_z
259.46,1.176502,-0.52289,-9.804186
259.48,1.07846,-0.52289,-9.771505
259.5,0.915057,-0.196084,-9.804186
259.52,0.784335,-0.490209,-9.47738
259.54,0.620932,-0.653612,-9.706144
259.56,0.686293,-0.620932,-9.706144
259.58,0.784335,-0.620932,-9.51006
259.6,0.620932,-0.588251,-9.608102
259.62,0.751654,-0.620932,-9.281296
259.64,0.817015,-0.490209,-8.856448
259.66,0.555571,-0.882377,-8.791087
259.68,0.588251,-0.882377,-8.333558
259.7,0.620932,-0.817015,-8.104794
259.72,0.52289,-0.849696,-7.483862
259.74,0.52289,-0.947738,-7.581904
259.76,0.457529,-0.882377,-7.451181
259.78,0.392167,-1.176502,-7.745307
259.8,-0.457529,-5.490344,-14.085348
259.82,0.163403,-6.993652,-20.00054
259.84,0.424848,-3.790952,-15.29453
259.86,0.130722,-2.026198,-9.248616
259.88,0.424848,-0.751654,-8.104794
259.9,0.52289,-1.04578,-8.889129
259.92,0.457529,-0.686293,-9.052532
259.94,-0.032681,-0.947738,-9.869547
259.96,0.261445,-1.07846,-12.516677
259.98,0.52289,-2.026198,-12.974206
260,0.555571,-1.013099,-10.948008
260.02,0.490209,-0.359487,-8.92181
260.04,0.294126,-0.555571,-8.496961
260.06,0.424848,-0.588251,-8.627684
260.08,0.588251,-0.620932,-8.725726
260.1,0.392167,-0.261445,-9.215935
260.12,0.392167,-1.111141,-10.327076
260.14,0.620932,-0.947738,-11.928426
260.16,0.098042,-1.862795,-11.830385
260.18,0.686293,-1.241864,-11.634301
260.2,0.817015,-1.307225,-10.098312
260.22,1.07846,-0.52289,-9.510061
260.24,0.751654,-1.013099,-8.758406
260.26,0.588251,-0.653612,-8.823767
260.28,-0.032681,-1.666712,-9.150573
260.3,0.359487,-1.176502,-9.346657
260.32,0.588251,-2.026198,-10.065631
260.34,0.686293,-2.418366,-10.425118
260.36,0.915057,-1.862795,-10.457798
260.38,1.176502,-2.156921,-11.372856
260.4,1.176502,-1.307225,-11.895746
260.42,1.307225,-1.470628,-10.719243
260.44,1.666712,-0.718974,-8.660365
260.46,1.405267,-0.457529,-8.202835
260.48,1.666712,-0.882377,-8.170155
260.5,2.026198,-0.882377,-8.398919
260.52,2.09156,-0.882377,-8.496961
260.54,2.156921,-0.261445,-9.117893
260.56,1.764753,-1.209183,-9.379338
260.58,2.222282,-1.470628,-10.098312
260.6,2.287643,-2.287643,-11.863065
260.62,2.156921,-2.875895,-12.320593
260.64,2.483727,-1.111141,-11.340175
260.66,2.64713,-1.209183,-9.346657
260.68,2.61445,-1.013099,-8.006752
260.7,2.973936,-1.143822,-8.529642
260.72,3.300743,-0.686293,-8.823767
260.74,2.908575,-1.143822,-9.052532
260.76,3.13734,-1.04578,-9.150573
260.78,3.464146,-0.718974,-9.052532
260.8,3.006617,-0.784335,-9.673463
260.82,3.856313,-1.797434,-10.163673
260.84,4.248481,-2.254963,-10.52316
260.86,3.660229,-1.634031,-10.098312
260.88,3.594868,-2.320324,-9.346657
260.9,3.954355,-1.405267,-9.379338
260.92,3.823632,-1.209183,-9.869547
260.94,4.085078,-1.241864,-9.640783
260.96,4.150439,-1.013099,-8.889128
260.98,3.856313,-0.620932,-9.215935
261,3.725591,-0.686293,-9.934908
261.02,4.379203,-1.56867,-9.281296
261.04,3.660229,-0.52289,-12.680081
261.06,4.281161,0.098042,-13.301013
261.08,3.987036,-0.882377,-10.229034
261.1,4.085078,-0.228764,-9.444699
261.12,4.150439,-0.817015,-9.608102
261.14,4.248481,-0.653612,-9.967589
261.16,4.183119,-1.111141,-9.706144
261.18,4.183119,-0.490209,-9.608102
261.2,3.725591,-0.653612,-10.130992
261.22,3.954355,-0.849696,-10.130992
261.24,3.921674,-0.980419,-10.327076
261.26,4.2158,-0.980419,-10.196354
261.28,3.888994,-0.915057,-10.359756
261.3,4.052397,-0.457529,-10.000269
261.32,3.69291,-0.359487,-10.03295
261.34,3.823632,-0.718974,-10.130992
261.36,3.987036,-0.980419,-10.261715
261.38,3.921674,-0.751654,-10.294395
261.4,3.888994,-0.620932,-10.621201
261.42,4.117758,-0.588251,-10.261715
261.44,3.856313,-0.424848,-10.359756
261.46,3.594868,-1.07846,-11.013369
261.48,3.954355,-0.718974,-11.470897
261.5,3.725591,-0.915057,-10.817285
261.52,3.758271,-0.849696,-10.849966
261.54,3.725591,-1.04578,-10.686563
261.56,3.888994,-1.176502,-10.588521
261.58,3.888994,-1.405267,-10.621201
261.6,4.183119,-0.490209,-11.438217
261.62,4.117758,-0.686293,-11.6343
261.64,4.150439,-0.620932,-11.405537
261.66,3.627549,-1.04578,-11.078731
261.68,3.69291,-0.653612,-10.457798
261.7,3.725591,-0.882377,-10.490479
261.72,4.052397,-0.784335,-10.490479
261.74,4.052397,-0.620932,-10.915327
261.76,3.823632,-0.817015,-11.046049
261.78,4.019716,-1.07846,-11.961107
261.8,4.085077,-1.143822,-12.12451
261.82,4.019716,-0.915057,-12.483996
261.84,4.2158,-0.947738,-12.549358
261.86,4.2158,-0.555571,-12.908845
261.88,4.019716,-1.07846,-12.385955
261.9,3.823632,-0.915057,-12.6474
261.92,4.2158,-1.307225,-14.052667
261.94,4.509926,-0.359487,-13.69318
261.96,4.183119,-1.241864,-13.268332
261.98,4.183119,-0.620932,-13.562457
262,4.248481,-0.817015,-13.725861
262.02,4.019716,-1.209183,-13.954625
262.04,3.987036,-1.176502,-13.627818
262.06,3.987036,-0.718974,-12.974206
262.08,4.085077,-0.882377,-12.451316
262.1,4.117758,-0.784335,-11.830384
262.12,3.987036,-0.947738,-12.026468
262.14,3.856313,-1.372586,-13.006887
262.16,4.117758,-0.882377,-13.497096
262.18,4.117758,-0.980419,-12.6474
262.2,3.888994,-0.817015,-11.863065
262.22,3.954355,-0.849696,-12.189871
262.24,4.183119,-0.555571,-13.268332
262.26,4.346523,-0.751654,-13.268332
262.28,4.346523,-0.653612,-13.856583
262.3,4.575287,-0.588251,-13.758541
262.32,4.379203,-0.392167,-13.856583
262.34,4.313842,-0.555571,-13.725861
262.36,4.183119,-0.261445,-13.660499
262.38,4.052397,-0.326806,-14.379473
262.4,4.150439,-0.359487,-14.510195
262.42,4.183119,-0.555571,-14.608237
262.44,4.019716,-0.784335,-14.150708
262.46,3.921674,-1.013099,-15.000404
262.48,4.183119,-0.882377,-14.706279
262.5,4.052397,-0.947738,-14.738959
262.52,4.281161,-0.52289,-14.444834
262.54,4.313842,0,-14.77164
262.56,4.117758,-0.424848,-14.935043
262.58,3.954355,-0.261445,-14.314112
262.6,3.856313,-0.751654,-13.791222
262.62,4.2158,-0.457529,-13.104929
262.64,3.954355,-0.849696,-12.614719
262.66,3.69291,-0.261445,-11.340176
262.68,3.758271,-0.032681,-11.928427
262.7,3.790952,-1.04578,-12.287913
262.72,3.954355,-0.294126,-12.287913
262.74,3.69291,-0.817015,-12.091829
262.76,3.856313,0.228764,-11.797704
262.78,3.954355,-0.359487,-11.60162
262.8,3.856313,-0.196084,-11.699662
262.82,3.987036,-0.228764,-11.340176
262.84,3.66023,0.130722,-11.013369
262.86,3.562188,-0.653612,-10.882646
262.88,3.431465,0.032681,-10.686562
262.9,3.366104,-0.490209,-10.621201
262.92,3.594868,-0.294126,-10.915327
262.94,3.627549,-0.490209,-10.686562
262.96,3.69291,-0.228764,-11.04605
262.98,3.69291,-0.555571,-11.307494
263,3.398784,-1.209183,-11.536259
263.02,3.464146,-1.07846,-11.307494
263.04,3.17002,-0.490209,-11.04605
263.06,3.398784,-0.588251,-11.04605
263.08,3.17002,-0.817015,-10.621201
263.1,3.006617,-0.294126,-10.359756
263.12,3.268062,-0.620932,-10.00027
263.14,3.333423,-0.490209,-10.849966
263.16,3.268062,-1.013099,-10.457799
263.18,3.366104,-0.947738,-10.849966
263.2,3.104659,-0.653612,-10.686562
263.22,2.908575,-0.457529,-10.686562
263.24,3.137339,-1.013099,-12.059149
263.26,3.562188,-0.784335,-13.072248
263.28,3.529507,-0.52289,-13.006886
263.3,3.366104,-0.751654,-12.418635
263.32,3.268062,-0.620932,-11.797704
263.34,3.104659,-0.817015,-10.784605
263.36,3.039298,-0.817015,-10.163672
263.38,3.137339,-0.882377,-9.706144
263.4,3.039298,-1.241864,-9.150574
263.42,3.039298,-1.732073,-8.856448
263.44,3.268062,-1.928157,-8.562323
263.46,2.254963,-0.915057,-8.758407
263.48,1.960837,-0.980419,-8.921809
263.5,2.973936,-1.634031,-9.51006
263.52,2.973936,-1.535989,-9.967589
263.54,2.320324,-0.52289,-10.327076
263.56,3.398784,-1.274544,-10.327076
263.58,3.17002,-1.372586,-10.130992
263.6,3.039298,-1.928157,-9.542741
263.62,3.17002,-1.437947,-9.640783
263.64,3.235381,-1.143822,-9.673464
263.66,3.268062,-1.666712,-9.444699
263.68,3.235381,-1.143822,-9.150574
263.7,3.137339,-1.405267,-9.052531
263.72,3.104659,-1.209183,-8.366239
263.74,3.006617,-1.503309,-7.418501
263.76,2.745172,-1.503309,-6.568804
263.78,2.61445,-1.405267,-5.882512
263.8,2.549088,-1.241864,-6.013234
263.82,2.810533,-1.274544,-6.895611
263.84,2.810533,-1.372586,-6.86293
263.86,2.745172,-1.437947,-6.960972
263.88,2.64713,-1.307225,-6.601485
263.9,2.64713,-1.339905,-6.699527
263.92,2.777853,-1.470628,-7.189737
263.94,2.712492,-1.503309,-6.928291
263.96,2.712492,-1.405267,-6.86293
263.98,2.745172,-1.339905,-6.666846
264,2.712492,-1.307225,-6.601485
264.02,2.712492,-0.980419,-6.372721
264.04,2.581769,-1.04578,-6.503443
264.06,2.679811,-1.04578,-6.601485
264.08,2.810533,-0.947738,-6.86293
264.1,2.745172,-0.947738,-6.797569
264.12,2.777853,-1.04578,-6.86293
264.14,2.908575,-0.947738,-7.091695
264.16,2.875895,-0.751654,-7.026333
264.18,2.745172,-0.947738,-6.764888
264.2,2.777853,-0.915057,-6.601485
264.22,2.712492,-1.013099,-6.372721
264.24,2.908575,-0.882377,-6.634166
264.26,2.810533,-0.882377,-6.536124
264.28,2.843214,-0.915057,-6.732208
264.3,2.941256,-0.915057,-6.895611
264.32,3.039298,-0.947738,-6.895611
264.34,3.137339,-0.882377,-7.320459
264.36,3.431465,-0.817015,-7.516543
264.38,3.300743,-0.817015,-7.941391
264.4,3.464146,-0.653612,-8.333558
264.42,3.464146,-0.980419,-9.052531
264.44,3.529507,-0.817015,-8.889129
264.46,3.529507,-0.359487,-8.660364
264.48,3.202701,-0.915057,-8.039433
264.5,3.202701,-0.882377,-6.241998
264.52,3.104659,-0.294126,-5.000135
264.54,3.137339,-0.359487,-5.26158
264.56,3.104659,-0.588251,-5.915192
264.58,3.268062,-0.980419,-6.241998
264.6,3.333423,-0.915057,-6.928291
264.62,3.431465,-0.359487,-7.87603
264.64,3.235381,-0.326806,-8.529642
264.66,3.17002,-0.817015,-8.98717
264.68,3.235381,-1.176502,-8.300878
264.7,3.268062,-0.849696,-7.418501
264.72,3.431465,-0.718974,-6.830249
264.74,3.529507,-0.424848,-6.993653
264.76,3.202701,-0.065361,-7.287778
264.78,3.104659,-0.098042,-7.90871
264.8,3.13734,-0.620932,-7.810668
264.82,3.300743,-0.620932,-8.072113
264.84,3.431465,-0.620932,-8.496961
264.86,3.594868,-0.424848,-9.346657
264.88,3.594868,-0.424848,-9.47738
264.9,3.268062,-0.784335,-9.183254
264.92,3.366104,-1.07846,-8.889129
264.94,3.594868,-1.04578,-8.529642
264.96,3.790952,-1.013099,-8.398919
264.98,3.823633,-0.457529,-8.595003
265,3.594868,-0.620932,-8.921809
265.02,3.496826,-0.947738,-8.791086
265.04,3.594868,-1.274544,-8.693045
265.06,3.823633,-1.111141,-8.660364
265.08,3.823633,-0.490209,-8.758406
265.1,3.627549,-0.490209,-8.660364
265.12,3.529507,-1.535989,-8.725725
265.14,3.856313,-1.666712,-9.183254
265.16,3.921674,-1.241864,-9.379337
265.18,3.987036,-0.784335,-9.47738
265.2,3.758271,-0.980419,-9.771506
265.22,3.562188,-1.60135,-9.934908
265.24,3.954355,-1.764753,-10.980688
265.26,3.987036,-1.503309,-11.536259
265.28,3.954355,-0.882377,-10.948008
265.3,3.562188,-0.849696,-9.738825
265.32,3.431465,-1.503309,-8.627684
265.34,3.856313,-1.797434,-8.595003
265.36,3.496826,-1.339905,-7.87603
265.38,3.431465,-0.751654,-7.745307
265.4,3.398785,-0.947738,-8.693045
265.42,3.366104,-1.405267,-9.673464
265.44,3.627549,-1.862795,-9.96759
265.46,3.725591,-1.372586,-10.261715
265.48,3.627549,-0.915057,-10.621202
265.5,3.562188,-0.947738,-10.882647
265.52,3.496826,-1.04578,-10.817285
265.54,3.398785,-1.176502,-10.392437
265.56,3.431465,-1.732073,-10.425118
265.58,3.627549,-1.60135,-10.163673
265.6,3.69291,-1.111141,-9.96759
265.62,3.823633,-1.04578,-9.804186
265.64,3.398785,-1.176502,-9.608102
265.66,3.366104,-1.470628,-10.00027
265.68,3.660229,-1.503308,-10.261715
265.7,3.758271,-1.143822,-10.457799
265.72,3.856313,-0.849696,-10.849966
265.74,3.725591,-0.849696,-10.588521
265.76,3.725591,-1.209183,-10.588521
265.78,4.085077,-1.437947,-10.882646
265.8,4.346522,-1.04578,-11.503578
265.82,4.379203,-1.04578,-11.993787
265.84,4.313842,-1.372586,-11.797703
265.86,4.542606,-1.470628,-11.961107
265.88,4.509926,-1.176502,-12.189871
265.9,4.542606,-1.04578,-11.993787
265.92,4.248481,-1.307225,-11.666981
265.94,4.477245,-1.111141,-11.242133
265.96,4.411884,-0.490209,-11.07873
265.98,4.052397,-1.04578,-10.52316
266,4.085077,-1.437947,-10.065631
266.02,4.019716,-1.111141,-9.902228
266.04,4.052397,-0.751654,-9.869548
266.06,3.987036,-1.176502,-9.967589
266.08,4.085077,-1.111141,-9.804186
266.1,4.117758,-0.555571,-9.934909
266.12,4.019716,-1.143822,-9.869548
266.14,3.921674,-0.718974,-9.379338
266.16,3.790952,-0.620932,-9.281296
266.18,3.725591,-0.588251,-8.856448
266.2,3.69291,-0.52289,-8.496961
266.22,3.921674,-0.52289,-8.627683
266.24,3.954355,-0.751654,-8.758406
266.26,3.954355,-0.52289,-8.562322
266.28,3.888994,-0.620932,-8.4316
266.3,4.052397,-0.555571,-8.823767
266.32,4.019716,-0.653612,-9.019851
266.34,4.117758,-0.588251,-9.640783
266.36,4.183119,-0.817015,-10.294395
266.38,4.411884,-0.882377,-10.751924
266.4,4.281161,-0.817015,-10.719244
266.42,4.183119,-0.620932,-10.392438
266.44,4.2158,-0.588251,-9.804186
266.46,4.150439,-0.52289,-9.836867
266.48,4.248481,-0.555571,-9.738825
266.5,4.183119,-0.686293,-9.542741
266.52,4.085077,-0.686293,-9.346657
266.54,3.888994,-0.751654,-9.183254
266.56,3.856313,-0.588251,-9.804186
266.58,3.954355,-0.686293,-10.03295
266.6,4.183119,-0.784335,-10.130993
266.62,4.183119,-0.751654,-10.294396
266.64,3.954355,-0.424848,-10.359757
266.66,4.019716,-0.457529,-10.588521
266.68,3.888994,-0.555571,-10.915327
266.7,4.019716,-0.653612,-10.751924
266.72,4.019716,-0.620932,-11.07873
266.74,4.052397,-0.457529,-11.013369
266.76,4.150439,-0.718974,-10.588521
266.78,4.052397,-0.457529,-10.392437
266.8,3.987036,-0.359487,-10.457798
266.82,4.150439,-0.653612,-10.490479
266.84,4.019716,-0.751654,-10.327076
266.86,4.019716,-0.424848,-10.261714
266.88,3.888994,-0.392167,-9.967589
266.9,3.725591,-0.490209,-9.608102
266.92,3.823633,-0.52289,-9.673463
266.94,3.856313,-0.457529,-10.196353
266.96,4.019716,-0.620932,-10.00027
266.98,3.987036,-0.784335,-10.098312
267,3.921674,-0.555571,-10.163673
267.02,3.888994,-0.490209,-9.804186
267.04,3.725591,-0.457529,-8.823767
267.06,3.725591,-0.392167,-8.268197
267.08,3.529507,-0.294126,-6.928292
267.1,3.235381,-0.392167,-5.065496
267.12,3.13734,0.163403,-5.098177
267.14,3.268062,0.032681,-5.947873
267.16,3.562188,0,-7.189736
267.18,3.464146,-0.065361,-8.170155
267.2,3.725591,-0.065361,-8.95449
267.22,3.823633,0.032681,-9.47738
267.24,3.921674,0.130722,-9.836867
267.26,4.24848,0.130722,-9.281296
267.28,4.019716,-0.196084,-9.640783
267.3,4.117758,-0.228764,-9.4447
267.32,4.2158,-0.261445,-8.921809
267.34,3.856313,-0.163403,-8.693045
267.36,3.888994,-0.261445,-8.104794
267.38,3.627549,-0.392167,-7.451181
267.4,3.594868,-0.326806,-7.483862
267.42,3.562188,-0.098042,-7.516543
267.44,3.627549,-0.392167,-7.026333
267.46,3.529507,-0.424848,-7.026333
267.48,3.464146,-0.52289,-7.287778
267.5,3.627549,-0.490209,-7.843349
267.52,3.69291,-0.392167,-8.398919
267.54,3.627549,-0.588251,-8.660364
267.56,3.69291,-0.52289,-8.758406
267.58,3.758271,-0.686293,-9.019851
267.6,3.888994,-0.620932,-9.281296
267.62,3.790952,-0.718974,-8.98717
267.64,3.758271,-0.751654,-8.791086
267.66,3.888994,-0.882377,-8.98717
267.68,4.019716,-0.947738,-9.346657
267.7,4.346522,-1.04578,-10.229034
267.72,4.477245,-0.849696,-10.915327
267.74,4.313842,-0.980419,-11.07873
267.76,4.248481,-1.241864,-10.621202
267.78,4.085078,-1.176502,-10.00027
267.8,3.987036,-1.04578,-9.608102
267.82,4.117758,-1.209183,-9.150574
267.84,3.987036,-1.143822,-9.542741
267.86,4.085078,-1.111141,-10.653882
267.88,4.411884,-1.07846,-11.732343
267.9,4.509925,-1.07846,-12.157191
267.92,4.509925,-1.176502,-12.549358
267.94,4.575287,-1.07846,-12.516677
267.96,4.640648,-1.143822,-12.222552
267.98,4.542606,-1.04578,-12.157191
268,4.411884,-1.176502,-11.6343
268.02,4.379203,-1.013099,-11.666981
268.04,4.150439,-1.111141,-11.11141
268.06,4.183119,-1.013099,-10.621202
268.08,4.313842,-1.307225,-10.392437
268.1,4.509925,-1.176502,-10.686563
268.12,4.248481,-1.04578,-10.359757
268.14,4.052397,-1.339905,-10.130992
268.16,4.281161,-1.111141,-10.915327
268.18,4.248481,-1.013099,-10.686563
268.2,4.281161,-1.07846,-10.817285
268.22,4.150439,-1.241864,-10.490479
268.24,4.117758,-1.143822,-10.457798
268.26,4.313842,-1.111141,-10.588521
268.28,4.346522,-1.176502,-10.915327
268.3,4.281161,-1.143822,-10.751924
268.32,4.085078,-1.04578,-10.425118
268.34,3.954355,-0.980419,-9.771506
268.36,3.954355,-0.947738,-9.085212
268.38,3.856313,-0.751654,-8.693045
268.4,3.888994,-0.849696,-8.4316
268.42,3.954355,-0.947738,-8.758406
268.44,3.921674,-1.013099,-8.791086
268.46,3.954355,-1.013099,-8.921809
268.48,3.987036,-0.947738,-8.823767
268.5,3.823633,-0.817015,-8.4316
268.52,3.69291,-0.947738,-7.974071
268.54,3.69291,-0.817015,-8.235516
268.56,3.921674,-0.555571,-8.725725
268.58,3.921674,-0.784335,-8.693045
268.6,3.790952,-0.784335,-9.379338
268.62,3.954355,-0.555571,-9.673463
268.64,3.856313,-0.457529,-9.575422
268.66,3.790952,-0.392167,-9.4447
268.68,3.823632,-0.424848,-8.856448
268.7,3.823632,-0.588251,-8.104794
268.72,3.823632,-0.52289,-8.300878
268.74,3.987036,-0.555571,-8.46428
268.76,3.888994,-0.588251,-8.660364
268.78,3.823632,-0.849696,-8.987171
268.8,3.888994,-0.784335,-9.47738
268.82,3.987036,-0.947738,-10.032951
268.84,3.954355,-0.817015,-10.588521
268.86,4.150439,-0.980419,-10.686563
268.88,4.085077,-0.980419,-10.425118
268.9,3.888994,-1.013099,-10.359757
268.92,3.888994,-1.04578,-10.065631
268.94,4.085077,-1.013099,-9.967589
268.96,4.052397,-1.07846,-9.575422
268.98,3.954355,-1.013099,-9.117893
269,3.69291,-0.980419,-9.117893
269.02,3.725591,-0.947738,-9.183255
269.04,3.856313,-0.947738,-8.823767
269.06,3.725591,-1.013099,-9.019851
269.08,3.790952,-0.718974,-9.183255
269.1,3.823632,-0.947738,-9.248616
269.12,4.019716,-1.04578,-9.510061
269.14,3.987036,-1.07846,-9.673463
269.16,3.954355,-0.915057,-9.869547
269.18,4.019716,-0.980419,-9.836867
269.2,4.052397,-0.947738,-9.836867
269.22,4.052397,-1.07846,-9.47738
269.24,4.052397,-0.947738,-9.673463
269.26,4.052397,-0.849696,-9.673463
269.28,3.954355,-0.947738,-9.869547
269.3,4.019716,-0.817015,-9.869547
269.32,4.052397,-0.915057,-10.065631
269.34,3.823632,-0.980419,-10.261714
269.36,3.758271,-0.980419,-10.327076
269.38,4.052397,-0.882377,-10.163673
269.4,4.117758,-0.849696,-10.00027
269.42,4.085077,-0.849696,-9.967589
269.44,4.052397,-0.947738,-9.902228
269.46,4.052397,-0.980419,-9.738825
269.48,3.954355,-1.04578,-9.640783
269.5,4.085077,-1.04578,-10.032951
269.52,4.150439,-1.04578,-10.327076
269.54,4.117758,-1.04578,-9.934908
269.56,4.052397,-1.143822,-10.032951
269.58,4.117758,-1.241864,-10.719243
269.6,4.379203,-1.07846,-11.242133
269.62,4.2158,-1.143822,-11.503578
269.64,4.379203,-1.143822,-12.222552
269.66,4.477245,-1.143822,-11.895746
269.68,4.313842,-1.04578,-11.765023
269.7,4.183119,-0.718974,-11.60162
269.72,4.2158,-0.915057,-11.04605
269.74,4.117758,-0.947738,-10.882646
269.76,3.921675,-1.013099,-11.209452
269.78,3.954355,-0.882377,-11.209452
269.8,3.823633,-0.947738,-11.07873
269.82,3.758271,-0.947738,-11.176772
269.84,3.823633,-1.013099,-10.849966
269.86,3.954355,-0.915057,-10.686562
269.88,3.69291,-1.04578,-10.294395
269.9,3.790952,-0.751654,-10.392437
269.92,3.856313,-0.915057,-10.55584
269.94,3.987036,-0.817015,-10.719244
269.96,3.954355,-0.882377,-10.098311
269.98,3.725591,-0.784335,-9.869548
270,3.823633,-0.915057,-9.575422
270.02,3.627549,-0.849696,-9.51006
270.04,3.69291,-0.588251,-9.575422
270.06,3.660229,-0.784335,-9.346657
270.08,3.594868,-0.980419,-9.47738
270.1,3.856313,-0.718974,-9.771505
270.12,3.921675,-0.817015,-10.00027
270.14,3.987036,-0.653612,-10.03295
270.16,3.954355,-0.849696,-9.673464
270.18,3.921675,-0.686293,-9.771505
270.2,4.052397,-0.588251,-9.542742
270.22,3.627549,-0.686293,-9.379338
270.24,3.790952,-0.751654,-9.215934
270.26,3.921675,-0.817015,-9.019851
270.28,3.921675,-0.392167,-9.085212
270.3,3.856313,-0.588251,-8.856448
270.32,3.758271,-0.784335,-9.085212
270.34,3.888994,-0.653612,-9.444699
270.36,3.758271,-0.620932,-9.575422
270.38,3.790952,-0.490209,-9.575422
270.4,3.823633,-0.653612,-9.640783
270.42,3.856313,-0.228764,-9.575422
270.44,3.954355,-0.490209,-9.706144
270.46,3.725591,-0.359487,-9.967589
270.48,3.987036,-0.457529,-10.327076
270.5,3.921675,-0.751654,-10.719244
270.52,4.085078,-0.392167,-11.013369
270.54,3.987036,-0.653612,-11.274814
270.56,3.888994,-0.653612,-11.209452
270.58,3.856313,-0.555571,-11.242133
270.6,3.69291,-0.784335,-11.307495
270.62,3.856313,-0.588251,-11.07873
270.64,3.562187,-0.849696,-10.621201
270.66,3.69291,-0.555571,-10.621201
270.68,3.69291,-0.718974,-10.784605
270.7,3.594868,-0.359487,-11.340175
270.72,3.790952,-0.653612,-11.503578
270.74,3.594868,-0.424848,-11.830385
270.76,3.758271,-0.686293,-11.60162
270.78,3.366104,-0.555571,-11.04605
270.8,3.398784,-0.620932,-10.392438
270.82,3.071978,-0.490209,-9.608102
270.84,3.104659,-0.718974,-9.117893
270.86,2.973936,-0.52289,-8.95449
270.88,2.941256,-0.718974,-8.496961
270.9,3.006617,-0.424848,-8.170155
270.92,2.810533,-0.718974,-7.38582
270.94,2.973936,-0.718974,-7.189736
270.96,3.235381,-0.620932,-7.647265
270.98,3.235381,-0.490209,-7.810668
271,3.300743,-0.751654,-7.647265
271.02,3.366104,-0.718974,-7.974071
271.04,3.398784,-0.849696,-8.366238
271.06,3.366104,-0.718974,-8.889128
271.08,3.366104,-0.718974,-9.248616
271.1,3.268062,-0.686293,-8.95449
271.12,3.431465,-0.784335,-8.95449
271.14,3.366104,-0.915057,-9.313977
271.16,3.66023,-0.915057,-10.196354
271.18,3.627549,-0.947738,-10.098312
271.2,3.790952,-1.013099,-10.52316
271.22,3.562187,-0.980419,-10.392438
271.24,3.758271,-0.817015,-10.686563
271.26,3.562187,-1.143822,-10.196354
271.28,3.627549,-0.980419,-9.934909
271.3,3.627549,-1.176502,-9.738824
271.32,3.431465,-1.07846,-9.542741
271.34,3.431465,-1.07846,-9.248616
271.36,3.431465,-0.849696,-9.248616
271.38,3.300743,-1.04578,-8.823767
271.4,3.235381,-1.143822,-8.496961
271.42,3.071978,-1.339905,-7.941391
271.44,3.071978,-1.013099,-7.90871
271.46,3.300743,-1.07846,-7.974071
271.48,3.202701,-1.176502,-7.843349
271.5,3.13734,-1.339905,-7.843349
271.52,3.268062,-1.143822,-8.072113
271.54,3.202701,-1.209183,-8.072113
271.56,3.104659,-1.307225,-8.104794
271.58,3.202701,-1.307225,-7.941391
271.6,3.235381,-1.274544,-8.006752
271.62,3.235381,-1.274544,-8.104794
271.64,3.300743,-1.437947,-8.268197
271.66,3.333423,-1.307225,-8.856448
271.68,3.202701,-1.339905,-9.150574
271.7,3.300743,-1.339905,-9.51006
271.72,3.496826,-1.307225,-10.098311
271.74,3.496826,-1.176502,-10.327076
271.76,3.398785,-1.339905,-9.902227
271.78,3.431465,-1.241864,-10.196353
271.8,3.496826,-1.07846,-10.130992
271.82,3.366104,-1.405267,-10.065631
271.84,3.366104,-1.241864,-9.934909
271.86,3.496826,-1.209183,-9.673464
271.88,3.333423,-1.111141,-9.47738
271.9,3.300743,-1.143822,-9.248615
271.92,3.333423,-1.143822,-9.150574
271.94,3.202701,-1.176502,-9.052532
271.96,3.268062,-1.176502,-8.889129
271.98,3.235381,-0.980419,-8.758406
272,3.235381,-1.07846,-8.758406
272.02,3.235381,-1.013099,-8.693045
272.04,3.235381,-0.980419,-8.693045
272.06,3.104659,-0.882377,-8.725725
272.08,3.333423,-1.07846,-8.758406
272.1,3.431465,-0.947738,-9.019851
272.12,3.464146,-1.176502,-9.183254
272.14,3.431465,-0.849696,-8.921809
272.16,3.333423,-1.013099,-8.562323
272.18,3.300743,-0.882377,-8.235517
272.2,3.235381,-0.849696,-8.300878
272.22,3.17002,-0.751654,-8.333558
272.24,3.17002,-0.849696,-8.398919
272.26,3.268062,-0.882377,-8.595003
272.28,3.366104,-0.751654,-8.595003
272.3,3.17002,-0.947738,-8.627684
272.32,3.366104,-0.882377,-8.595003
272.34,3.431465,-0.915057,-9.085213
272.36,3.529507,-0.817015,-8.921809
272.38,3.333423,-1.07846,-8.98717
272.4,3.660229,-0.784335,-9.150574
272.42,3.398785,-0.980419,-9.379338
272.44,3.660229,-0.784335,-9.248615
272.46,3.464146,-0.849696,-9.313976
272.48,3.594868,-0.718974,-9.575421
272.5,3.496826,-0.686293,-9.967589
272.52,3.725591,-0.588251,-10.588521
272.54,3.660229,-0.686293,-11.046049
272.56,3.725591,-0.588251,-11.405537
272.58,3.823633,-0.751654,-11.732343
272.6,3.758271,-0.52289,-11.666982
272.62,3.725591,-0.751654,-11.699662
272.64,3.69291,-0.751654,-11.078731
272.66,3.856313,-0.52289,-10.980688
272.68,3.627549,-0.620932,-10.588521
272.7,3.790952,-0.490209,-10.751924
272.72,3.562188,-0.751654,-10.425118
272.74,3.69291,-0.52289,-10.751924
272.76,3.627549,-0.751654,-10.52316
272.78,3.725591,-0.555571,-10.555841
