time,gyro_x,gyro_y,gyro_z
247.52,-0.227765,-0.062832,-0.083776
247.54,-0.223402,-0.064577,-0.081158
247.56,-0.22602,-0.054105,-0.067195
247.58,-0.228638,-0.034034,-0.063705
247.6,-0.211185,-0.015708,-0.069813
247.62,-0.19635,-0.004363,-0.072431
247.64,-0.176278,-0.000873,-0.075049
247.66,-0.138754,-0.006109,-0.083776
247.68,-0.166679,-0.000873,-0.095993
247.7,-0.208567,0.012217,-0.101229
247.72,-0.220784,0.020944,-0.097738
247.74,-0.281871,0.017453,-0.092502
247.76,-0.332485,0.016581,-0.089884
247.78,-0.352557,0.002618,-0.081158
247.8,-0.319395,-0.023562,-0.066323
247.82,-0.299324,-0.050615,-0.048869
247.84,-0.296706,-0.074176,-0.041888
247.86,-0.382227,-0.081158,-0.047997
247.88,-0.482584,-0.068068,-0.044506
247.9,-0.552397,-0.061087,-0.038397
247.92,-0.58294,-0.061959,-0.033161
247.94,-0.59603,-0.067195,-0.020944
247.96,-0.584685,-0.067195,-0.009599
247.98,-0.572468,-0.073304,-0.002618
248,-0.568977,-0.075922,0.006109
248.02,-0.566359,-0.075049,0.017453
248.04,-0.535816,-0.083776,0.024435
248.06,-0.466876,-0.084648,0.027053
248.08,-0.426733,-0.074176,0.022689
248.1,-0.367392,-0.060214,0.024435
248.12,-0.340339,-0.048869,0.027925
248.14,-0.326377,-0.043633,0.025307
248.16,-0.300197,-0.045379,0.021817
248.18,-0.316777,-0.041888,0.02618
248.2,-0.329867,-0.030543,0.025307
248.22,-0.352557,-0.015708,0.024435
248.24,-0.326377,-0.004363,0.01309
248.26,-0.333358,-0.006109,0.009599
248.28,-0.336849,-0.004363,-0.012217
248.3,-0.351684,-0.000873,-0.018326
248.32,-0.374373,-0.004363,-0.029671
248.34,-0.420624,-0.005236,-0.046251
248.36,-0.443314,-0.001745,-0.066323
248.38,-0.406662,-0.003491,-0.069813
248.4,-0.359538,-0.008727,-0.073304
248.42,-0.275762,-0.018326,-0.083776
248.44,-0.088139,-0.038397,-0.096866
248.46,0.063705,-0.05236,-0.1213
248.48,0.084648,-0.036652,-0.133518
248.5,0.124791,-0.023562,-0.145735
248.52,0.116064,0.001745,-0.159698
248.54,0.080285,0.035779,-0.164061
248.56,0.038397,0.061087,-0.168424
248.58,-0.020071,0.077667,-0.171915
248.6,-0.041888,0.083776,-0.178024
248.62,-0.066323,0.084648,-0.184132
248.64,-0.101229,0.086394,-0.189368
248.66,-0.111701,0.093375,-0.205949
248.68,-0.055851,0.092502,-0.213803
248.7,0.10472,0.075922,-0.213803
248.72,0.213803,0.059341,-0.208567
248.74,0.307178,0.046251,-0.216421
248.76,0.262672,0.02618,-0.226893
248.78,0.2522,0.004363,-0.235619
248.8,0.255691,-0.003491,-0.245219
248.82,0.225147,0,-0.251327
248.84,0.200713,-0.001745,-0.246964
248.86,0.164061,0.008727,-0.253073
248.88,0.102102,0.006109,-0.253945
248.9,0.050615,0.002618,-0.255691
248.92,0.029671,0.010472,-0.266163
248.94,0.17017,0.044506,-0.26529
248.96,0.379609,0.075049,-0.260927
248.98,0.446804,0.085521,-0.262672
249,0.424115,0.083776,-0.256563
249.02,0.337721,0.058469,-0.249582
249.04,0.280125,0.027053,-0.246964
249.06,0.262672,0.014835,-0.236492
249.08,0.246091,0.017453,-0.227765
249.1,0.198968,0.011345,-0.222529
249.12,0.182387,0.006109,-0.211185
249.14,0.132645,-0.002618,-0.185005
249.16,0.068941,-0.017453,-0.168424
249.18,0.019199,-0.029671,-0.154462
249.2,0.007854,-0.041015,-0.137881
249.22,-0.067195,-0.053233,-0.113446
249.24,-0.099484,-0.056723,-0.09163
249.26,-0.09163,-0.051487,-0.077667
249.28,-0.041015,-0.050615,-0.060214
249.3,-0.034907,-0.050615,-0.046251
249.32,-0.018326,-0.038397,-0.031416
249.34,0.033161,-0.009599,-0.031416
249.36,0.128282,0.014835,-0.027053
249.38,0.171042,0.031416,-0.011345
249.4,0.146608,0.042761,-0.006109
249.42,0.10821,0.057596,0.005236
249.44,0.130027,0.054105,0.006981
249.46,0.181514,0.041888,0.011345
249.48,0.315905,0.024435,0.017453
249.5,0.439823,0.016581,0.02618
249.52,0.471239,0.01309,0.034034
249.54,0.411898,-0.004363,0.027925
249.56,0.356047,-0.021817,0.027053
249.58,0.345575,-0.02618,0.024435
249.6,0.362156,-0.019199,0.018326
249.62,0.376991,-0.024435,0.005236
249.64,0.3735,-0.025307,-0.005236
249.66,0.42237,-0.02618,-0.010472
249.68,0.488692,-0.032289,-0.013963
249.7,0.510509,-0.035779,-0.020944
249.72,0.47822,-0.036652,-0.034907
249.74,0.480838,-0.02618,-0.041888
249.76,0.427606,-0.023562,-0.054978
249.78,0.363028,-0.029671,-0.055851
249.8,0.331613,-0.036652,-0.058469
249.82,0.308051,-0.037525,-0.057596
249.84,0.280998,-0.032289,-0.047124
249.86,0.253073,-0.032289,-0.03927
249.88,0.210312,-0.034034,-0.032289
249.9,0.249582,-0.024435,-0.02618
249.92,0.308051,-0.013963,-0.020071
249.94,0.378736,-0.000873,-0.017453
249.96,0.350811,-0.001745,-0.014835
249.98,0.31765,0.005236,-0.004363
250,0.322013,0.025307,0.009599
250.02,0.324631,0.032289,0.020944
250.04,0.319395,0.040143,0.024435
250.06,0.262672,0.034034,0.028798
250.08,0.262672,0.043633,0.03927
250.1,0.251327,0.061959,0.041888
250.12,0.239983,0.081158,0.044506
250.14,0.256563,0.092502,0.048869
250.16,0.254818,0.098611,0.062832
250.18,0.18675,0.081158,0.074176
250.2,0.162316,0.068941,0.076794
250.22,0.063705,0.066323,0.070686
250.24,-0.016581,0.068068,0.075049
250.26,-0.107338,0.075049,0.074176
250.28,-0.154462,0.087266,0.087266
250.3,-0.156207,0.071558,0.101229
250.32,-0.17017,0.054105,0.102974
250.34,-0.111701,0.072431,0.115192
250.36,-0.200713,0.076794,0.130027
250.38,-0.230383,0.075922,0.135263
250.4,-0.310669,0.089884,0.1309
250.42,-0.248709,0.099484,0.138754
250.44,-0.219911,0.092502,0.13439
250.46,-0.2522,0.09163,0.1309
250.48,-0.271399,0.079412,0.130027
250.5,-0.254818,0.087266,0.123918
250.52,-0.274017,0.08203,0.126536
250.54,-0.301069,0.075922,0.127409
250.56,-0.365646,0.076794,0.129154
250.58,-0.431969,0.077667,0.120428
250.6,-0.466876,0.071558,0.116064
250.62,-0.509636,0.066323,0.115192
250.64,-0.424988,0.095993,0.116064
250.66,-0.366519,0.124791,0.113446
250.68,-0.34383,0.140499,0.120428
250.7,-0.35692,0.141372,0.107338
250.72,-0.347321,0.146608,0.088139
250.74,-0.342957,0.153589,0.082903
250.76,-0.293215,0.171915,0.075049
250.78,-0.272271,0.184132,0.076794
250.8,-0.217293,0.192859,0.084648
250.82,-0.191986,0.200713,0.089012
250.84,-0.21293,0.184132,0.085521
250.86,-0.279253,0.171042,0.077667
250.88,-0.286234,0.156207,0.067195
250.9,-0.286234,0.143117,0.073304
250.92,-0.254818,0.143117,0.068068
250.94,-0.232129,0.138754,0.066323
250.96,-0.141372,0.138754,0.061959
250.98,-0.066323,0.135263,0.060214
251,-0.017453,0.098611,0.056723
251.02,0.031416,0.068068,0.064577
251.04,0.068941,0.03927,0.061087
251.06,0.061087,0.013963,0.049742
251.08,0.005236,0.009599,0.032289
251.1,-0.040143,0.020944,0.022689
251.12,-0.089012,0.036652,0.012217
251.14,-0.153589,0.041015,0.006981
251.16,-0.224275,0.05236,-0.001745
251.18,-0.245219,0.067195,-0.006981
251.2,-0.253073,0.072431,-0.017453
251.22,-0.204204,0.08203,-0.025307
251.24,-0.14748,0.088139,-0.024435
251.26,-0.098611,0.09163,-0.027053
251.28,-0.069813,0.094248,-0.030543
251.3,-0.027053,0.088139,-0.041888
251.32,-0.014835,0.093375,-0.050615
251.34,0.025307,0.102102,-0.062832
251.36,0.05236,0.102102,-0.071558
251.38,0.09163,0.09163,-0.082903
251.4,0.063705,0.068941,-0.099484
251.42,0.005236,0.03927,-0.102102
251.44,-0.002618,0.012217,-0.089012
251.46,-0.028798,0.019199,-0.083776
251.48,-0.103847,0.02618,-0.09163
251.5,-0.174533,0.041015,-0.094248
251.52,-0.227765,0.038397,-0.094248
251.54,-0.229511,0.045379,-0.097738
251.56,-0.267908,0.049742,-0.093375
251.58,-0.318523,0.058469,-0.101229
251.6,-0.309796,0.071558,-0.103847
251.62,-0.22602,0.08203,-0.09512
251.64,-0.169297,0.075922,-0.088139
251.66,-0.102974,0.066323,-0.083776
251.68,-0.083776,0.050615,-0.076794
251.7,-0.075049,0.017453,-0.075049
251.72,-0.102974,-0.006109,-0.081158
251.74,-0.073304,-0.019199,-0.076794
251.76,0.000873,-0.027925,-0.071558
251.78,0.055851,-0.027925,-0.08203
251.8,0.087266,-0.032289,-0.095993
251.82,0.114319,-0.035779,-0.094248
251.84,0.116064,-0.043633,-0.083776
251.86,0.132645,-0.041015,-0.076794
251.88,0.164934,-0.033161,-0.057596
251.9,0.224275,-0.024435,-0.054978
251.92,0.277507,-0.015708,-0.058469
251.94,0.336849,-0.021817,-0.048869
251.96,0.320268,-0.027925,-0.051487
251.98,0.322013,-0.040143,-0.051487
252,0.335976,-0.050615,-0.056723
252.02,0.371755,-0.075049,-0.054105
252.04,0.364774,-0.109956,-0.061087
252.06,0.349066,-0.141372,-0.069813
252.08,0.316777,-0.174533,-0.08203
252.1,0.283616,-0.193732,-0.077667
252.12,0.296706,-0.192859,-0.066323
252.14,0.287979,-0.193732,-0.06545
252.16,0.376991,-0.168424,-0.054105
252.18,0.406662,-0.138754,-0.048869
252.2,0.275762,-0.131772,-0.050615
252.22,0.233001,-0.129154,-0.044506
252.24,0.249582,-0.1213,-0.040143
252.26,0.272271,-0.130027,-0.041015
252.28,0.264417,-0.136136,-0.034034
252.3,0.264417,-0.138754,-0.038397
252.32,0.294961,-0.118682,-0.031416
252.34,0.303687,-0.116064,-0.020944
252.36,0.289725,-0.103847,-0.017453
252.38,0.259181,-0.077667,-0.004363
252.4,0.233001,-0.068941,0.007854
252.42,0.216421,-0.062832,0.013963
252.44,0.188496,-0.047997,0.027925
252.46,0.167552,-0.040143,0.031416
252.48,0.131772,-0.036652,0.044506
252.5,0.148353,-0.02618,0.059341
252.52,0.182387,-0.018326,0.066323
252.54,0.190241,-0.014835,0.068068
252.56,0.164061,-0.02618,0.075049
252.58,0.1213,-0.031416,0.084648
252.6,0.042761,-0.029671,0.102102
252.62,-0.041888,-0.05236,0.110828
252.64,-0.083776,-0.069813,0.119555
252.66,-0.103847,-0.080285,0.1213
252.68,-0.089884,-0.075922,0.11781
252.7,-0.081158,-0.072431,0.111701
252.72,-0.079412,-0.054978,0.110828
252.74,-0.101229,-0.045379,0.103847
252.76,-0.119555,-0.031416,0.113446
252.78,-0.066323,-0.02618,0.127409
252.8,-0.012217,-0.033161,0.136136
252.82,0.031416,-0.042761,0.14399
252.84,0.164061,-0.024435,0.154462
252.86,0.079412,0.006109,0.156207
252.88,0.071558,0.051487,0.150098
252.9,0.050615,0.087266,0.142244
252.92,0.040143,0.075922,0.13439
252.94,0.081158,0.03927,0.137881
252.96,0.158825,0.015708,0.129154
252.98,0.143117,0.022689,0.112574
253,-0.008727,0.034907,0.095993
253.02,-0.054978,0.075049,0.056723
253.04,-0.063705,0.101229,0.02618
253.06,0.003491,0.113446,0.008727
253.08,-0.040143,0.116064,-0.013963
253.1,-0.097738,0.102102,-0.040143
253.12,-0.132645,0.063705,-0.054105
253.14,-0.153589,0.011345,-0.061959
253.16,-0.061087,-0.01309,-0.074176
253.18,-0.013963,-0.011345,-0.07854
253.2,-0.045379,0.009599,-0.086394
253.22,-0.006981,0.029671,-0.082903
253.24,0.138754,0.028798,-0.073304
253.26,0.22602,0.019199,-0.067195
253.28,0.212058,-0.003491,-0.073304
253.3,0.253073,-0.017453,-0.06545
253.32,0.239983,-0.023562,-0.058469
253.34,0.171042,-0.032289,-0.049742
253.36,-0.046251,-0.027925,-0.041015
253.38,-0.116937,-0.030543,-0.021817
253.4,-0.073304,-0.012217,-0.006981
253.42,-0.027053,0.006109,-0.006981
253.44,-0.000873,0.028798,-0.013963
253.46,-0.012217,0.059341,-0.035779
253.48,0.050615,0.045379,-0.059341
253.5,0.116064,0.046251,-0.070686
253.52,0.14748,0.079412,-0.092502
253.54,0.005236,0.110828,-0.105592
253.56,-0.197222,0.131772,-0.089012
253.58,-0.35692,0.14748,-0.069813
253.6,-0.378736,0.137881,-0.03927
253.62,-0.323759,0.093375,-0.008727
253.64,-0.293215,0.057596,0.015708
253.66,-0.279253,0.035779,0.051487
253.68,-0.319395,0.016581,0.084648
253.7,-0.493056,-0.008727,0.102102
253.72,-0.536689,-0.015708,0.10821
253.74,-0.470366,-0.030543,0.107338
253.76,-0.385718,-0.044506,0.107338
253.78,-0.267035,-0.042761,0.111701
253.8,-0.159698,-0.027053,0.1213
253.82,-0.07854,-0.014835,0.116937
253.84,0.006109,-0.022689,0.110828
253.86,-0.030543,-0.031416,0.092502
253.88,-0.107338,-0.027925,0.082903
253.9,-0.150971,-0.034034,0.090757
253.92,-0.097738,-0.038397,0.096866
253.94,-0.096866,-0.048869,0.116064
253.96,-0.07854,-0.062832,0.119555
253.98,-0.05236,-0.067195,0.128282
254,0.021817,-0.066323,0.13439
254.02,0.049742,-0.06545,0.138754
254.04,0.03927,-0.041888,0.130027
254.06,0.005236,-0.001745,0.132645
254.08,-0.023562,0.027053,0.1309
254.1,-0.027925,0.034034,0.131772
254.12,-0.030543,0.029671,0.130027
254.14,-0.055851,0.049742,0.128282
254.16,-0.195477,0.06545,0.111701
254.18,-0.245219,0.075049,0.099484
254.2,-0.300197,0.069813,0.080285
254.22,-0.306305,0.075922,0.066323
254.24,-0.388336,0.092502,0.044506
254.26,-0.366519,0.079412,0.034907
254.28,-0.350811,0.047997,0.033161
254.3,-0.309796,0.01309,0.032289
254.32,-0.334231,0.003491,0.027053
254.34,-0.370882,0.014835,0.027053
254.36,-0.430224,0.016581,0.02618
254.38,-0.370882,0.008727,0.034907
254.4,-0.286234,0.008727,0.045379
254.42,-0.315905,0.047124,0.035779
254.44,-0.441568,0.05236,0.023562
254.46,-0.657989,0.008727,0.01309
254.48,-0.853466,-0.047124,0.023562
254.5,-1.030617,-0.03927,0.014835
254.52,-1.1397,-0.007854,0.003491
254.54,-1.171116,0.034907,-0.014835
254.56,-1.132719,0.081158,-0.015708
254.58,-0.974766,0.129154,-0.022689
254.6,-0.846485,0.167552,-0.029671
254.62,-0.744383,0.18675,-0.03927
254.64,-0.729548,0.191986,-0.060214
254.66,-0.599521,0.192859,-0.080285
254.68,-0.48782,0.206822,-0.094248
254.7,-0.359538,0.216421,-0.110828
254.72,-0.212058,0.20944,-0.127409
254.74,-0.020944,0.193732,-0.136136
254.76,0.085521,0.179769,-0.153589
254.78,0.09512,0.155334,-0.174533
254.8,0.035779,0.137008,-0.195477
254.82,-0.034907,0.127409,-0.21293
254.84,-0.056723,0.114319,-0.229511
254.86,-0.06545,0.097738,-0.240855
254.88,-0.084648,0.069813,-0.260927
254.9,-0.135263,0.054105,-0.276635
254.92,-0.123046,0.033161,-0.288852
254.94,-0.116064,0.030543,-0.300197
254.96,-0.038397,0.027053,-0.302815
254.98,0.1213,0.018326,-0.313287
255,0.223402,0.001745,-0.328995
255.02,0.263545,-0.020071,-0.342957
255.04,0.267908,-0.020071,-0.364774
255.06,0.308923,-0.000873,-0.366519
255.08,0.361283,0.021817,-0.365646
255.1,0.451168,0.047997,-0.358665
255.12,0.559378,0.075922,-0.336849
255.14,0.7566,0.089884,-0.318523
255.16,0.864811,0.08203,-0.307178
255.18,0.862193,0.056723,-0.295833
255.2,0.927643,0.023562,-0.280998
255.22,0.902335,-0.005236,-0.264417
255.24,0.811578,-0.027053,-0.253073
255.26,0.752237,-0.046251,-0.253073
255.28,0.755728,-0.043633,-0.257436
255.3,0.804597,-0.019199,-0.255691
255.32,0.836013,0.007854,-0.251327
255.34,0.896227,0.025307,-0.253073
255.36,0.937242,0.027925,-0.243473
255.38,0.888373,0.033161,-0.234747
255.4,0.916298,0.044506,-0.218166
255.42,0.963422,0.047124,-0.200713
255.44,0.96604,0.043633,-0.189368
255.46,0.965167,0.03927,-0.178896
