time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
659.58,0.457529,0.326806,-10.55584,0.35692,0.10821,0.006109
659.6,0.065361,-0.915057,-9.117893,0.333358,0.073304,0.028798
659.62,-0.163403,-0.849696,-10.327076,0.362156,0.086394,0.012217
659.64,-0.228764,-0.261445,-10.163672,0.346448,0.055851,0.018326
659.66,0.098042,-1.339905,-11.046049,0.361283,0.097738,0.012217
659.68,0.098042,-1.04578,-10.719243,0.292343,0.077667,0.010472
659.7,-0.228764,-1.04578,-12.385955,0.290597,0.089884,0.016581
659.72,0.065361,-0.424848,-11.666982,0.223402,0.077667,0.027053
659.74,0.196084,-1.307225,-12.287913,0.240855,0.100356,0.022689
659.76,0.261445,0.555571,-12.320594,0.166679,0.080285,0.028798
659.78,0.326806,-0.196084,-12.6474,0.205076,0.083776,0.033161
659.8,-0.163403,-0.947738,-13.006886,0.127409,0.060214,0.028798
659.82,0,-1.437947,-12.549358,0.164934,0.075922,0.03927
659.84,-0.130722,0.555571,-11.242133,0.145735,0.041888,0.059341
659.86,-0.065361,0.359487,-11.895745,0.153589,0.064577,0.053233
659.88,-0.424848,1.143822,-11.144092,0.1213,0.032289,0.068941
659.9,-1.176502,-1.07846,-11.503578,0.101229,0.047124,0.060214
659.92,-0.686293,0.359487,-10.327076,0.085521,0.015708,0.07854
659.94,-0.555571,0.326806,-10.719243,0.09163,0.040143,0.083776
659.96,-0.457529,0.261445,-11.797704,0.115192,0.047124,0.085521
659.98,-0.588251,-1.307225,-11.895745,0.060214,0.027053,0.087266
660,-0.228764,-1.07846,-12.255233,0.087266,0.05236,0.099484
660.02,0.326806,0.326806,-11.470898,-0.005236,0.019199,0.100356
660.04,0,-0.653612,-11.765023,0.044506,0.062832,0.092502
660.06,0.130722,0.784335,-10.915327,-0.019199,0.019199,0.103847
660.08,-0.294126,-0.490209,-10.751924,0.008727,0.047124,0.113446
660.1,-0.294126,0.849696,-10.229034,-0.007854,0.005236,0.126536
660.12,-0.228764,-1.535989,-10.261715,0.019199,0.034034,0.112574
660.14,-0.065361,-0.588251,-10.130992,0.062832,0.030543,0.123918
660.16,0.359487,-1.764753,-10.098311,0.041888,0.034034,0.111701
660.18,-0.065361,-1.274544,-11.340175,0.08203,0.049742,0.118682
660.2,-0.130722,-1.928157,-11.111411,0.023562,0.015708,0.120428
660.22,-0.228764,-1.895476,-11.307494,0.106465,0.045379,0.120428
660.24,-0.228764,-1.143822,-10.065631,0.045379,0.003491,0.116064
660.26,0,-0.326806,-9.575421,0.102102,0.054978,0.128282
660.28,-0.228764,1.176502,-8.725725,0.082903,0.014835,0.136136
660.3,-0.261445,-0.653612,-8.98717,0.132645,0.021817,0.120428
660.32,-0.228764,0.686293,-9.150574,0.14748,-0.006981,0.133518
660.34,0.098042,-0.686293,-9.51006,0.148353,0,0.131772
660.36,-0.228764,-1.339905,-9.706144,0.214676,0.029671,0.131772
660.38,0.098042,-0.588251,-8.889129,0.150971,-0.001745,0.13439
660.4,-0.130722,-1.797434,-9.379338,0.201586,0.034907,0.133518
660.42,-0.228764,0.424848,-10.00027,0.123918,-0.008727,0.127409
660.44,-0.130722,-1.56867,-9.183254,0.139626,0.030543,0.118682
660.46,-0.52289,-0.555571,-9.052532,0.095993,-0.009599,0.125664
660.48,0.032681,-1.307225,-8.333558,0.110828,0.014835,0.119555
660.5,-0.228764,0.457529,-8.46428,0.1213,-0.024435,0.116937
660.52,0.196084,-0.784335,-8.104794,0.10821,-0.011345,0.119555
660.54,-0.130722,-1.895476,-8.823768,0.116937,-0.006981,0.119555
660.56,-0.196084,-0.261445,-8.595003,0.074176,-0.014835,0.116064
660.58,-0.718974,-0.490209,-9.706144,0.126536,0.021817,0.109083
660.6,-0.490209,0.261445,-9.215935,0.054978,-0.023562,0.102102
660.62,-0.686293,-0.980419,-10.261715,0.09512,0.02618,0.084648
660.64,-0.653612,1.666712,-8.98717,0.061087,-0.006981,0.089884
660.66,-0.751654,-0.424848,-8.137474,0.061087,0.01309,0.069813
660.68,-0.817016,1.111141,-8.529642,0.070686,-0.024435,0.075922
660.7,-0.130722,-0.228764,-8.268197,0.045379,-0.014835,0.051487
660.72,-1.04578,-0.718974,-10.490479,0.058469,0.027053,0.082903
660.74,0.130722,0.784335,-9.575421,0.009599,-0.008727,0.076794
660.76,-0.882377,-0.196084,-10.00027,0.067195,0.034034,0.088139
660.78,0.032681,0.653612,-7.712626,-0.058469,-0.014835,0.089884
660.8,-0.817016,-0.163403,-8.268197,-0.043633,0.041888,0.089012
660.82,-0.849696,-0.359487,-6.83025,-0.125664,-0.000873,0.109956
660.84,-0.915057,-1.013099,-6.536124,-0.110828,0.022689,0.109956
660.86,-0.490209,0.032681,-5.849831,-0.102974,0.020071,0.109956
660.88,-0.228764,-0.849696,-6.993653,-0.085521,0.030543,0.111701
660.9,-0.065361,1.013099,-8.072113,-0.040143,0.033161,0.118682
660.92,0.098042,-0.588251,-7.287778,-0.092502,0.023562,0.109956
660.94,-0.163403,-0.915057,-7.876029,-0.019199,0.042761,0.1213
660.96,0.555571,-0.196084,-7.091694,-0.061959,-0.006109,0.115192
660.98,-0.588251,-2.222282,-8.4316,0.005236,0.044506,0.109083
661,-0.163403,1.307225,-7.581904,-0.020944,-0.004363,0.114319
661.02,-0.294126,-1.274544,-7.90871,0.008727,0.033161,0.113446
661.04,-0.294126,-0.065361,-7.810668,0.004363,-0.018326,0.113446
661.06,0.163403,0.686293,-10.065631,0.051487,-0.006109,0.115192
661.08,-0.751654,-0.555571,-12.483996,0.084648,0.03927,0.109083
661.1,0.52289,0.620932,-12.418635,-0.035779,0.007854,0.094248
661.12,0.032681,-0.490209,-14.314112,-0.014835,0.034034,0.105592
661.14,0.065361,0.620932,-12.810803,-0.110828,-0.037525,0.115192
661.16,-0.718974,-1.274544,-13.104929,-0.062832,0.022689,0.118682
661.18,-0.130722,0.392167,-11.274814,-0.116937,-0.028798,0.123046
661.2,-0.228764,-0.490209,-11.961107,-0.090757,-0.001745,0.123918
661.22,0.032681,0.196084,-10.948008,-0.102102,-0.023562,0.128282
661.24,0.228764,-1.241864,-11.209453,-0.109956,-0.007854,0.124791
661.26,0.490209,-1.339905,-10.457798,-0.085521,0.020071,0.123918
661.28,0.620932,-0.718974,-10.327076,-0.097738,-0.016581,0.132645
661.3,-0.130722,-0.718974,-10.751924,-0.032289,0.007854,0.130027
661.32,0.032681,0.065361,-8.823768,-0.068068,-0.043633,0.140499
661.34,-0.392167,-1.339905,-8.95449,0.021817,0.011345,0.144862
661.36,-0.490209,0.032681,-7.679945,0.027925,-0.027053,0.142244
661.38,0.032681,-0.261445,-7.679945,0.070686,0.018326,0.13439
661.4,-0.52289,-0.130722,-7.712626,0.069813,-0.010472,0.133518
661.42,-0.261445,-1.307225,-7.647265,0.006981,-0.004363,0.124791
661.44,-0.228764,0.653612,-8.562323,0.047124,0.022689,0.13439
661.46,-0.261445,-1.111141,-8.693045,-0.031416,0.014835,0.129154
661.48,-0.882377,0.228764,-9.640783,0.003491,0.053233,0.114319
661.5,-0.196084,1.372586,-8.300878,-0.102102,-0.005236,0.11781
661.52,-1.274544,-0.228764,-9.575421,-0.094248,0.033161,0.107338
661.54,-0.784335,0.882377,-8.006752,-0.180642,-0.018326,0.089884
661.56,-0.555571,0.261445,-8.693045,-0.213803,0.011345,0.093375
661.58,-0.653612,1.960837,-9.379338,-0.214676,0.006109,0.100356
661.6,0.163403,0.686293,-8.039433,-0.205949,0.011345,0.093375
661.62,-0.326806,0.359487,-8.529642,-0.214676,0.006981,0.10472
661.64,-0.326806,-0.032681,-7.810668,-0.30456,-0.022689,0.103847
661.66,-1.04578,-0.294126,-8.268197,-0.248709,0.008727,0.10821
661.68,-0.52289,0.751654,-6.993653,-0.315032,-0.030543,0.111701
661.7,-0.490209,0.490209,-6.372721,-0.266163,0.017453,0.096866
661.72,-0.849696,0.228764,-5.490344,-0.389208,-0.030543,0.10821
661.74,-0.359487,0.882377,-5.817151,-0.434587,0.020071,0.106465
661.76,-0.686293,1.732073,-6.797569,-0.444186,0.001745,0.088139
661.78,-0.294126,0.163403,-7.451181,-0.440696,0.011345,0.09512
661.8,-0.359487,1.699392,-9.640783,-0.384845,0.042761,0.092502
661.82,-0.065361,-0.032681,-8.791087,-0.41277,0.007854,0.079412
661.84,0.228764,0.52289,-9.640783,-0.355175,0.049742,0.083776
661.86,-0.065361,0.032681,-8.823768,-0.404916,-0.010472,0.088139
661.88,-0.653612,-2.058879,-9.412019,-0.362156,0.027925,0.077667
661.9,-0.653612,-1.470628,-8.366239,-0.39968,-0.01309,0.085521
661.92,-0.196084,-1.111141,-8.889129,-0.382227,0.006981,0.081158
661.94,0.294126,0.620932,-9.640783,-0.415388,0.003491,0.076794
661.96,0.424848,-0.294126,-9.869547,-0.406662,0.01309,0.066323
661.98,-0.098042,0.947738,-10.751924,-0.351684,0.041015,0.064577
662,-0.163403,1.437947,-10.55584,-0.402298,0.005236,0.069813
662.02,-0.392167,1.04578,-10.817286,-0.322013,0.042761,0.060214
662.04,-0.326806,1.111141,-10.00027,-0.363028,0.005236,0.077667
662.06,-0.326806,1.56867,-10.00027,-0.322013,0.068941,0.071558
662.08,-0.849696,1.797434,-9.836866,-0.302815,0.034034,0.066323
662.1,-0.196084,0.294126,-9.967589,-0.298451,0.059341,0.045379
662.12,0.098042,1.732073,-10.784605,-0.248709,0.073304,0.042761
662.14,-0.065361,-0.261445,-10.980688,-0.258309,0.089012,0.048869
662.16,0,1.339905,-12.15719,-0.182387,0.120428,0.035779
662.18,-0.228764,0.163403,-11.699662,-0.19984,0.094248,0.038397
662.2,0.032681,0,-12.15719,-0.145735,0.144862,0.029671
662.22,0.163403,0.555571,-10.327076,-0.187623,0.089012,0.029671
662.24,-0.130722,0.065361,-13.497096,-0.124791,0.10821,0.024435
662.26,-0.653612,-0.653612,-15.229169,-0.113446,0.024435,0.030543
662.28,0.228764,-1.04578,-17.124645,-0.066323,-0.02618,0.025307
662.3,0.032681,0.392167,-18.333828,-0.012217,-0.097738,0.023562
662.32,-0.620932,-0.947738,-18.693316,-0.048869,-0.150098,0.004363
662.34,-0.947738,-0.849696,-18.007021,0.041888,-0.119555,0.001745
662.36,-0.980419,-0.326806,-16.405672,0.003491,-0.109083,-0.016581
662.38,-1.372586,-1.764753,-16.274948,0.064577,0,-0.029671
662.4,-1.143822,0.718974,-15.033085,0.020071,0.01309,-0.047997
662.42,-1.307225,-0.588251,-15.686698,0.085521,0.110828,-0.062832
662.44,-0.882377,1.535989,-14.640918,0.058469,0.105592,-0.069813
662.46,-0.686293,0.359487,-14.837002,0.041015,0.179769,-0.092502
662.48,-1.07846,1.56867,-14.542876,0.045379,0.189368,-0.084648
662.5,-1.503309,-0.457529,-15.81742,0.034034,0.208567,-0.099484
662.52,-1.634031,1.339905,-16.765158,0.095993,0.241728,-0.11781
662.54,-1.013099,-0.196084,-15.490614,0.097738,0.191986,-0.114319
662.56,-1.699392,-0.555571,-16.732477,0.179769,0.262672,-0.118682
662.58,-0.980419,0.588251,-15.065765,0.169297,0.210312,-0.1213
662.6,-1.503309,-1.274544,-16.242268,0.219039,0.268781,-0.132645
662.62,-1.405267,1.111141,-15.131127,0.215548,0.220784,-0.131772
662.64,-1.241864,-0.52289,-14.935043,0.21293,0.251327,-0.13439
662.66,-1.405267,1.895476,-14.967724,0.236492,0.233874,-0.124791
662.68,-1.437947,0.653612,-13.823902,0.201586,0.221657,-0.129154
662.7,-2.287643,0.751654,-14.738959,0.262672,0.233874,-0.129154
662.72,-1.666712,0.065361,-13.235651,0.224275,0.205949,-0.126536
662.74,-1.372586,0.326806,-14.673598,0.306305,0.233001,-0.118682
662.76,-0.817016,1.111141,-12.353274,0.247837,0.204204,-0.123046
662.78,-1.60135,-0.653612,-13.595138,0.281871,0.240855,-0.137881
662.8,-1.307225,-0.751654,-12.418635,0.237365,0.193732,-0.114319
662.82,-1.339905,-0.980419,-11.993788,0.23911,0.19984,-0.11781
662.84,-1.535989,-0.359487,-11.536259,0.280125,0.201586,-0.114319
662.86,-1.307225,-0.718974,-10.719243,0.247837,0.177151,-0.11781
662.88,-1.470628,-0.784335,-10.621202,0.307178,0.226893,-0.113446
662.9,-1.143822,0.718974,-12.222552,0.2522,0.192859,-0.090757
662.92,-0.947738,-0.196084,-13.627818,0.312414,0.246091,-0.079412
662.94,-1.274544,-0.490209,-13.464416,0.246091,0.219039,-0.054105
662.96,-1.339905,-1.535989,-13.431735,0.253945,0.240855,-0.053233
662.98,-1.535989,-1.209183,-12.353274,0.267035,0.214676,-0.019199
663,-1.307225,-1.339905,-12.712761,0.233001,0.19984,-0.010472
663.02,-1.405267,-1.405267,-14.150708,0.290597,0.221657,0.009599
663.04,-0.947738,-0.686293,-13.791222,0.245219,0.192859,0.009599
663.06,-1.013099,-1.732073,-14.869682,0.293215,0.241728,0.025307
663.08,-0.555571,-0.457529,-15.29453,0.212058,0.202458,0.041888
663.1,-1.209183,-1.307225,-15.065765,0.224275,0.212058,0.054978
663.12,-1.307225,-0.359487,-13.497096,0.19984,0.200713,0.084648
663.14,-1.07846,-1.111141,-12.385955,0.184132,0.198968,0.088139
663.16,-0.490209,-1.503309,-14.019986,0.188496,0.230383,0.089884
663.18,-0.784335,-0.228764,-14.281431,0.149226,0.18326,0.122173
663.2,-0.784335,-0.686293,-14.281431,0.176278,0.226893,0.114319
663.22,-0.817016,-0.228764,-13.431735,0.194604,0.190241,0.141372
663.24,-1.111141,-0.751654,-13.333693,0.243473,0.219039,0.14399
663.26,-1.176502,0.686293,-13.464416,0.264417,0.208567,0.174533
663.28,-0.490209,-0.784335,-12.15719,0.233001,0.195477,0.163188
663.3,-0.915057,-1.535989,-14.837002,0.237365,0.221657,0.164934
663.32,-0.653612,0.392167,-14.085347,0.18326,0.192859,0.174533
663.34,-0.947738,-2.026198,-13.235651,0.178024,0.210312,0.17366
663.36,-1.013099,0,-13.366374,0.139626,0.164061,0.18326
663.38,-1.470628,-0.294126,-13.072248,0.139626,0.17366,0.181514
663.4,-0.947738,-0.784335,-13.725861,0.166679,0.181514,0.188496
663.42,-0.424848,-1.143822,-14.052667,0.169297,0.188496,0.195477
663.44,-1.143822,-0.490209,-14.673598,0.233874,0.229511,0.184132
663.46,-0.555571,0.588251,-14.150708,0.226893,0.182387,0.189368
663.48,-1.04578,-1.470628,-14.21607,0.272271,0.218166,0.190241
663.5,-1.60135,-0.098042,-13.333693,0.293215,0.191114,0.18675
663.52,-0.620932,-0.490209,-11.536259,0.271399,0.194604,0.181514
663.54,-0.620932,-0.718974,-13.627818,0.323759,0.219911,0.188496
663.56,-0.686293,0.555571,-12.876164,0.294961,0.191986,0.180642
663.58,-0.784335,-2.09156,-12.222552,0.308051,0.224275,0.18326
663.6,-1.176502,-0.098042,-13.823902,0.247837,0.18326,0.19984
663.62,-0.849696,-0.620932,-12.582039,0.218166,0.226893,0.17366
663.64,-0.882377,-0.751654,-13.202971,0.200713,0.205076,0.174533
663.66,-0.620932,-0.261445,-12.908845,0.159698,0.184132,0.185005
663.68,-0.52289,-1.143822,-12.712761,0.205076,0.217293,0.167552
663.7,-0.620932,0.490209,-12.189871,0.144862,0.176278,0.172788
663.72,-0.555571,-1.241864,-10.915327,0.1309,0.192859,0.154462
663.74,-0.620932,1.013099,-11.144092,0.100356,0.179769,0.150971
663.76,-0.196084,-0.751654,-11.274814,0.102974,0.180642,0.158825
663.78,-0.751654,0.228764,-13.464416,0.137008,0.205949,0.142244
663.8,0.196084,0.980419,-11.634301,0.085521,0.178896,0.140499
663.82,-0.882377,0.52289,-11.863065,0.09163,0.20944,0.141372
663.84,-0.261445,-0.196084,-10.915327,0.106465,0.171915,0.139626
663.86,-0.359487,0.52289,-11.928427,0.10821,0.175406,0.137881
663.88,-0.261445,-0.849696,-12.778122,0.161443,0.223402,0.128282
663.9,-0.130722,-0.032681,-10.229034,0.115192,0.174533,0.130027
663.92,-0.849696,0.52289,-9.869547,0.09512,0.19984,0.128282
663.94,-0.653612,-1.60135,-9.281296,0.088139,0.180642,0.138754
663.96,-0.490209,0.228764,-11.405537,0.063705,0.178896,0.128282
663.98,0.032681,-1.143822,-11.438217,0.076794,0.220784,0.116064
664,-0.686293,0.065361,-11.340175,0.01309,0.184132,0.127409
664.02,-0.588251,0.261445,-10.719243,0.019199,0.204204,0.114319
664.04,-0.686293,-1.895476,-10.817286,0.035779,0.178024,0.135263
664.06,-0.392167,0.915057,-12.255233,-0.010472,0.182387,0.132645
664.08,0.130722,-0.882377,-12.189871,0.015708,0.214676,0.120428
664.1,-0.620932,1.274544,-12.12451,-0.046251,0.158825,0.1213
664.12,-0.751654,0.392167,-12.255233,-0.076794,0.205076,0.123046
664.14,-0.065361,-1.470628,-13.856583,-0.148353,0.174533,0.123918
664.16,0.261445,-0.163403,-14.608237,-0.254818,0.19984,0.132645
664.18,-0.784335,-2.09156,-14.314112,-0.198968,0.208567,0.139626
664.2,-0.849696,-1.666712,-12.418635,-0.210312,0.155334,0.14748
664.22,-0.653612,-2.09156,-12.059149,-0.20944,0.150971,0.172788
664.24,-0.686293,-2.712492,-14.804321,-0.136136,0.171915,0.158825
664.26,-0.620932,-0.915057,-12.353274,-0.11781,0.130027,0.172788
664.28,-0.947738,-1.56867,-11.503578,-0.038397,0.146608,0.178024
664.3,-0.457529,-2.777853,-13.562457,0.009599,0.148353,0.192859
664.32,-0.228764,-1.111141,-12.026468,-0.068068,0.145735,0.194604
664.34,-0.261445,-0.686293,-12.15719,-0.032289,0.148353,0.184132
664.36,0,0.359487,-12.843484,-0.013963,0.133518,0.201586
664.38,-0.490209,1.503309,-13.889263,0.010472,0.14399,0.216421
664.4,-1.339905,-0.686293,-13.529777,0.058469,0.152716,0.197222
664.42,-0.098042,-0.947738,-12.059149,0.072431,0.115192,0.211185
664.44,0.588251,1.372586,-13.301012,0.069813,0.126536,0.219039
664.46,-0.882377,0.130722,-14.150708,0.114319,0.125664,0.205949
664.48,-0.686293,-1.013099,-13.69318,0.145735,0.102102,0.21293
664.5,0.653612,-0.032681,-14.477514,0.157952,0.076794,0.205949
664.52,-0.098042,-0.098042,-13.202971,0.230383,0.08203,0.19984
664.54,-0.980419,0.228764,-14.967724,0.2522,0.032289,0.198968
664.56,0.359487,-1.07846,-14.804321,0.2522,0.016581,0.205949
664.58,-0.228764,0.065361,-12.549358,0.242601,-0.005236,0.18675
664.6,-0.817016,-0.686293,-13.954625,0.188496,-0.047124,0.187623
664.62,0.784335,0.261445,-13.954625,0.1309,-0.060214,0.189368
664.64,-0.653612,0,-11.961107,0.131772,-0.090757,0.17366
664.66,-0.588251,-1.535989,-12.026468,0.129154,-0.11781,0.175406
664.68,0.980419,0.52289,-12.385955,0.094248,-0.135263,0.171915
664.7,-1.274544,0.065361,-11.634301,0.142244,-0.161443,0.161443
664.72,0.228764,0.718974,-10.359756,0.126536,-0.185878,0.165806
664.74,0.228764,1.307225,-11.144092,0.093375,-0.194604,0.158825
664.76,-1.274544,-2.418366,-9.150574,0.075049,-0.200713,0.148353
664.78,0.784335,1.405267,-7.091694,0.025307,-0.223402,0.143117
664.8,-0.653612,1.143822,-10.948008,0.001745,-0.23911,0.14748
664.82,-0.588251,-1.666712,-6.797569,0.003491,-0.236492,0.137881
664.84,-0.130722,1.535989,-5.719109,-0.014835,-0.259181,0.141372
664.86,-0.718974,-1.241864,-7.614584,-0.070686,-0.251327,0.136136
664.88,0.784335,0.457529,-3.235381,-0.064577,-0.248709,0.122173
664.9,-1.04578,0.490209,-7.255098,-0.075922,-0.244346,0.126536
664.92,0.751654,1.07846,-7.353139,-0.080285,-0.248709,0.125664
664.94,-0.392167,0.784335,-4.575287,-0.028798,-0.241728,0.11781
664.96,-0.849696,-0.620932,-5.915192,-0.000873,-0.248709,0.112574
664.98,1.013099,2.156921,-5.751789,-0.007854,-0.255691,0.118682
665,-1.274544,-1.60135,-4.836732,0.042761,-0.283616,0.107338
665.02,0.196084,-0.130722,-6.045915,0.056723,-0.296706,0.123046
665.04,-0.294126,2.581769,-6.86293,0.059341,-0.297579,0.127409
665.06,-0.718974,-2.12424,-4.085077,0.083776,-0.294961,0.120428
665.08,0.620932,1.111141,-4.281161,0.079412,-0.306305,0.129154
665.1,-0.980419,-0.261445,-5.555706,0.05236,-0.315032,0.145735
665.12,1.04578,1.04578,-0.849696,0.051487,-0.319395,0.135263
665.14,-1.241864,-3.268062,-7.353139,0.040143,-0.308051,0.142244
665.16,1.274544,2.516408,-3.398784,0.004363,-0.301069,0.131772
665.18,-0.915057,-1.862795,-2.745172,0.020071,-0.318523,0.146608
665.2,0.686293,0.424848,-5.457664,0.031416,-0.303687,0.158825
665.22,-0.032681,-0.163403,-2.189601,0.040143,-0.328995,0.166679
665.24,0.294126,1.241864,-2.353005,0.044506,-0.321141,0.174533
665.26,-0.490209,-1.307225,-6.34004,0.066323,-0.310669,0.194604
665.28,-0.817016,3.529507,-2.418366,0.051487,-0.340339,0.181514
665.3,0.947738,-0.980419,-0.915057,0.063705,-0.332485,0.19635
665.32,-1.535989,-1.56867,-3.856313,0.106465,-0.296706,0.211185
665.34,1.437947,2.712492,2.843214,0.133518,-0.349066,0.202458
665.36,-0.980419,-2.875895,-2.320324,0.154462,-0.321141,0.230383
665.38,0.457529,2.189601,-0.228764,0.171915,-0.280125,0.244346
665.4,0.065361,0.294126,-0.424848,0.171915,-0.29147,0.248709
665.42,-0.032681,0.686293,-3.888994,0.163188,-0.258309,0.267908
665.44,0.751654,-0.163403,0.653612,0.218166,-0.219911,0.270526
665.46,-1.339905,-2.09156,-0.915057,0.247837,-0.19984,0.294088
665.48,1.372586,1.830115,-2.12424,0.253073,-0.16057,0.31765
665.5,-0.163403,-1.241864,-0.359487,0.276635,-0.135263,0.326377
665.52,-1.241864,-1.732073,-4.542606,0.267035,-0.094248,0.335103
665.54,1.307225,2.516408,-1.04578,0.248709,-0.070686,0.35692
665.56,-1.241864,-2.973936,-1.862795,0.270526,-0.05236,0.361283
665.58,0.294126,-0.130722,-5.490344,0.260054,-0.012217,0.37001
665.6,0.424848,0.849696,-3.562188,0.227765,0.000873,0.367392
665.62,-0.392167,-0.326806,-2.973936,0.211185,0.024435,0.3831
665.64,1.013099,0,-5.228899,0.154462,0.060214,0.366519
665.66,-1.013099,-0.588251,-4.73869,0.124791,0.047997,0.370882
665.68,0.098042,0.424848,-6.928291,0.067195,0.089012,0.387463
665.7,0.424848,-0.52289,-6.013234,0.060214,0.113446,0.376991
665.72,-1.143822,-0.555571,-6.34004,0.06545,0.116064,0.372628
665.74,0.653612,0.294126,-7.647265,0.02618,0.126536,0.384845
665.76,-1.07846,-1.862795,-6.960972,0.041888,0.140499,0.379609
665.78,0,1.307225,-7.941391,0.037525,0.128282,0.388336
665.8,0.359487,-0.098042,-7.679945,-0.009599,0.14399,0.391826
665.82,-0.980419,-0.457529,-6.470763,-0.022689,0.165806,0.3735
665.84,0.555571,0.457529,-8.823768,-0.007854,0.15708,0.378736
665.86,-1.013099,-1.07846,-8.46428,-0.043633,0.184132,0.372628
665.88,0.424848,0.490209,-6.176637,-0.032289,0.177151,0.374373
665.9,-0.261445,-1.405267,-10.163672,-0.041015,0.177151,0.374373
665.92,0.130722,2.516408,-8.921809,-0.105592,0.168424,0.349939
665.94,0.52289,-1.111141,-8.725725,-0.150098,0.18326,0.347321
665.96,-0.751654,-0.947738,-11.863065,-0.164934,0.191986,0.350811
665.98,0.980419,2.353005,-7.974072,-0.171915,0.172788,0.324631
666,-0.751654,-2.353005,-11.438217,-0.148353,0.17366,0.324631
666.02,0.588251,0.817016,-10.849966,-0.096866,0.187623,0.322013
666.04,-0.326806,0.424848,-9.771505,-0.010472,0.155334,0.308923
666.06,-0.261445,0.294126,-11.111411,0.057596,0.175406,0.308051
666.08,0.261445,-0.196084,-9.608102,0.124791,0.171915,0.294088
666.1,-0.718974,0.163403,-11.307494,0.19635,0.163188,0.295833
666.12,1.176502,0.163403,-10.098311,0.204204,0.180642,0.300197
666.14,-1.274544,-1.666712,-10.425117,0.217293,0.184132,0.287979
666.16,0.490209,0.882377,-12.418635,0.207694,0.189368,0.283616
666.18,0.228764,-0.228764,-11.961107,0.184132,0.193732,0.285361
666.2,-0.784335,0.326806,-11.830384,0.162316,0.191986,0.267908
666.22,0.980419,0.915057,-11.797704,0.165806,0.192859,0.268781
666.24,-0.849696,-0.882377,-11.274814,0.142244,0.180642,0.272271
666.26,0.849696,0.947738,-8.496962,0.143117,0.185878,0.259181
666.28,-0.098042,-0.784335,-11.470898,0.123046,0.197222,0.255691
666.3,0.196084,2.745172,-11.307494,0.123046,0.185005,0.2522
666.32,0.490209,-1.241864,-10.392437,0.13439,0.198968,0.231256
666.34,-0.849696,-0.686293,-12.778122,0.182387,0.224275,0.230383
666.36,1.143822,2.385685,-9.869547,0.206822,0.200713,0.23911
666.38,-0.098042,-1.862795,-11.765023,0.204204,0.213803,0.222529
666.4,-0.490209,1.274544,-11.830384,0.193732,0.219039,0.212058
666.42,0.882377,1.372586,-11.078731,0.17366,0.201586,0.212058
666.44,-0.817016,-1.960837,-12.451316,0.120428,0.19984,0.211185
666.46,0.653612,1.241864,-9.804186,0.101229,0.219039,0.198968
666.48,-0.261445,-1.307225,-12.091829,0.09163,0.211185,0.201586
666.5,0.196084,1.895476,-11.438217,0.070686,0.21293,0.20944
666.52,0.196084,-0.947738,-10.621202,0.076794,0.20944,0.198968
666.54,-0.817016,0,-13.202971,0.09163,0.221657,0.190241
666.56,1.470628,0.784335,-10.163672,0.075049,0.207694,0.197222
666.58,-0.980419,-2.189601,-10.327076,0.071558,0.218166,0.194604
666.6,0.359487,1.241864,-10.751924,0.068068,0.214676,0.18326
666.62,-0.490209,-1.143822,-10.457798,0.018326,0.18675,0.168424
666.64,0,0.653612,-9.673464,0.027053,0.206822,0.178896
666.66,-0.686293,-2.222282,-11.242133,0.054105,0.212058,0.164934
666.68,-0.065361,1.405267,-9.183254,0.058469,0.187623,0.179769
666.7,-0.163403,-2.353005,-8.627684,0.088139,0.207694,0.176278
666.72,-0.098042,0.228764,-11.993788,0.105592,0.227765,0.198968
666.74,-0.261445,0.130722,-10.327076,0.020071,0.216421,0.190241
666.76,0.294126,0.196084,-11.60162,-0.09163,0.229511,0.200713
666.78,-0.261445,-2.483727,-13.301012,-0.178024,0.249582,0.198095
666.8,0.326806,1.993518,-12.15719,-0.232129,0.219911,0.204204
666.82,-0.098042,-3.071978,-14.21607,-0.260927,0.230383,0.228638
666.84,0.065361,-0.424848,-12.483996,-0.239983,0.22602,0.226893
666.86,-0.751654,-0.751654,-11.536259,-0.187623,0.193732,0.244346
666.88,1.013099,0.130722,-12.908845,-0.109956,0.201586,0.259181
666.9,-0.359487,-1.830115,-10.948008,-0.023562,0.194604,0.258309
666.92,0.032681,1.634031,-8.202836,0.012217,0.177151,0.262672
666.94,0.130722,-1.634031,-11.176772,-0.097738,0.188496,0.284489
666.96,-0.555571,1.307225,-7.124375,-0.100356,0.164934,0.253073
666.98,0,-0.817016,-7.287778,-0.054105,0.14748,0.271399
667,-0.392167,0.392167,-10.163672,-0.068068,0.179769,0.293215
667.02,-0.718974,-1.176502,-6.634166,-0.01309,0.17366,0.306305
667.04,-0.196084,0.849696,-7.255098,0.002618,0.171915,0.322886
667.06,-0.424848,-1.372586,-8.072113,-0.012217,0.185878,0.332485
667.08,-0.326806,0.196084,-4.902093,0.056723,0.187623,0.318523
667.1,-1.797434,-1.993518,-10.457798,0.075049,0.180642,0.316777
667.12,0.784335,0.490209,-9.47738,0.061087,0.205949,0.329867
667.14,-0.947738,1.56867,-8.627684,0.075922,0.194604,0.301069
667.16,-1.339905,-2.287643,-10.457798,0.083776,0.185878,0.296706
